"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"167",0.0578947368421053,0.0421052631578947,0.068421052631579,0.0736842105263158,0.0526315789473684,0.0631578947368421,0.0315789473684211,0.0631578947368421,0.0736842105263158,0.473684210526316
"168",0.0806451612903226,0.0268817204301075,0.0806451612903226,0.043010752688172,0.043010752688172,0.0806451612903226,0.0376344086021505,0.0698924731182796,0.0376344086021505,0.5
"169",0.0588235294117647,0.092436974789916,0.100840336134454,0.092436974789916,0.0504201680672269,0.092436974789916,0.0672268907563025,0.092436974789916,0.252100840336134,0.100840336134454
"170",0.0444444444444444,0.281481481481481,0.0518518518518519,0.111111111111111,0.0444444444444444,0.111111111111111,0.0740740740740741,0.0592592592592593,0.0666666666666667,0.155555555555556
"171",0.0810810810810811,0.0720720720720721,0.117117117117117,0.171171171171171,0.0630630630630631,0.0720720720720721,0.126126126126126,0.0900900900900901,0.0810810810810811,0.126126126126126
"172",0.124087591240876,0.0875912408759124,0.0875912408759124,0.131386861313869,0.0583941605839416,0.197080291970803,0.131386861313869,0.0583941605839416,0.0583941605839416,0.0656934306569343
"173",0.0588235294117647,0.0504201680672269,0.0756302521008403,0.100840336134454,0.0588235294117647,0.38655462184874,0.0588235294117647,0.0672268907563025,0.0588235294117647,0.0840336134453782
"174",0.048951048951049,0.034965034965035,0.048951048951049,0.160839160839161,0.104895104895105,0.202797202797203,0.132867132867133,0.167832167832168,0.048951048951049,0.048951048951049
"175",0.0718232044198895,0.110497237569061,0.0662983425414365,0.0662983425414365,0.0883977900552486,0.0662983425414365,0.187845303867403,0.0441988950276243,0.0552486187845304,0.243093922651934
"176",0.0833333333333333,0.157407407407407,0.0555555555555556,0.166666666666667,0.111111111111111,0.138888888888889,0.0740740740740741,0.0648148148148148,0.0925925925925926,0.0555555555555556
"177",0.0412371134020619,0.0309278350515464,0.0721649484536082,0.61340206185567,0.0360824742268041,0.0567010309278351,0.0309278350515464,0.0567010309278351,0.0309278350515464,0.0309278350515464
"178",0.0793650793650794,0.0634920634920635,0.103174603174603,0.126984126984127,0.0873015873015873,0.0634920634920635,0.0476190476190476,0.0873015873015873,0.166666666666667,0.174603174603175
"179",0.105691056910569,0.0650406504065041,0.121951219512195,0.0894308943089431,0.0894308943089431,0.0650406504065041,0.121951219512195,0.0975609756097561,0.105691056910569,0.138211382113821
"180",0.062111801242236,0.118012422360248,0.0683229813664596,0.031055900621118,0.0807453416149068,0.385093167701863,0.0434782608695652,0.0807453416149068,0.062111801242236,0.0683229813664596
"181",0.107692307692308,0.192307692307692,0.0538461538461538,0.0923076923076923,0.0461538461538462,0.184615384615385,0.146153846153846,0.0692307692307692,0.0538461538461538,0.0538461538461538
"182",0.0675675675675676,0.0743243243243243,0.108108108108108,0.0945945945945946,0.0810810810810811,0.168918918918919,0.0878378378378378,0.0337837837837838,0.0675675675675676,0.216216216216216
"183",0.0451127819548872,0.0601503759398496,0.0451127819548872,0.293233082706767,0.0977443609022556,0.0676691729323308,0.0827067669172932,0.075187969924812,0.112781954887218,0.120300751879699
"184",0.0460526315789474,0.171052631578947,0.0921052631578947,0.0921052631578947,0.0789473684210526,0.0592105263157895,0.0592105263157895,0.203947368421053,0.125,0.0723684210526316
"185",0.0633802816901408,0.112676056338028,0.0985915492957746,0.0809859154929577,0.0457746478873239,0.0915492957746479,0.0704225352112676,0.0492957746478873,0.0457746478873239,0.341549295774648
"186",0.0510948905109489,0.0583941605839416,0.364963503649635,0.0364963503649635,0.0364963503649635,0.145985401459854,0.0583941605839416,0.109489051094891,0.0656934306569343,0.072992700729927
"187",0.0946745562130177,0.112426035502959,0.0828402366863905,0.118343195266272,0.0710059171597633,0.0887573964497041,0.224852071005917,0.0887573964497041,0.0473372781065089,0.0710059171597633
"188",0.0763888888888889,0.0416666666666667,0.25,0.118055555555556,0.0625,0.0833333333333333,0.131944444444444,0.0694444444444444,0.0833333333333333,0.0833333333333333
"189",0.0854700854700855,0.11965811965812,0.0854700854700855,0.128205128205128,0.0769230769230769,0.111111111111111,0.0854700854700855,0.0683760683760684,0.11965811965812,0.11965811965812
"190",0.0816326530612245,0.0918367346938776,0.0510204081632653,0.280612244897959,0.0918367346938776,0.076530612244898,0.0714285714285714,0.0459183673469388,0.112244897959184,0.0969387755102041
"191",0.0696517412935323,0.109452736318408,0.0398009950248756,0.144278606965174,0.0796019900497512,0.0646766169154229,0.0597014925373134,0.308457711442786,0.0895522388059701,0.0348258706467662
"192",0.0425531914893617,0.0709219858156028,0.0851063829787234,0.049645390070922,0.0921985815602837,0.127659574468085,0.170212765957447,0.0780141843971631,0.141843971631206,0.141843971631206
"193",0.0588235294117647,0.109803921568627,0.0862745098039216,0.125490196078431,0.0392156862745098,0.176470588235294,0.0784313725490196,0.0627450980392157,0.105882352941176,0.156862745098039
"194",0.112903225806452,0.0725806451612903,0.153225806451613,0.0725806451612903,0.120967741935484,0.0645161290322581,0.161290322580645,0.0645161290322581,0.0887096774193548,0.0887096774193548
"195",0.0679012345679012,0.0555555555555556,0.135802469135802,0.123456790123457,0.0925925925925926,0.0925925925925926,0.0987654320987654,0.0740740740740741,0.0987654320987654,0.160493827160494
"196",0.0662251655629139,0.132450331125828,0.0860927152317881,0.165562913907285,0.0397350993377483,0.0794701986754967,0.112582781456954,0.178807947019868,0.0728476821192053,0.0662251655629139
"197",0.0547945205479452,0.0547945205479452,0.0616438356164384,0.0479452054794521,0.116438356164384,0.102739726027397,0.10958904109589,0.0958904109589041,0.0821917808219178,0.273972602739726
"198",0.0384615384615385,0.0461538461538462,0.0692307692307692,0.0846153846153846,0.0384615384615385,0.0769230769230769,0.0846153846153846,0.1,0.1,0.361538461538462
"199",0.0666666666666667,0.05,0.0916666666666667,0.15,0.108333333333333,0.166666666666667,0.0916666666666667,0.1,0.116666666666667,0.0583333333333333
"200",0.0567375886524823,0.0709219858156028,0.0567375886524823,0.0780141843971631,0.0709219858156028,0.0851063829787234,0.049645390070922,0.0921985815602837,0.049645390070922,0.390070921985816
"201",0.135714285714286,0.05,0.0928571428571429,0.0642857142857143,0.0785714285714286,0.0642857142857143,0.0714285714285714,0.1,0.2,0.142857142857143
"202",0.0851063829787234,0.0531914893617021,0.0957446808510638,0.074468085106383,0.106382978723404,0.0957446808510638,0.0851063829787234,0.127659574468085,0.117021276595745,0.159574468085106
"203",0.0552995391705069,0.0552995391705069,0.0552995391705069,0.0460829493087558,0.0645161290322581,0.0691244239631336,0.0276497695852535,0.0414746543778802,0.0967741935483871,0.488479262672811
"204",0.0559440559440559,0.034965034965035,0.0629370629370629,0.111888111888112,0.034965034965035,0.391608391608392,0.104895104895105,0.0979020979020979,0.041958041958042,0.0629370629370629
"205",0.0308641975308642,0.037037037037037,0.037037037037037,0.0432098765432099,0.0555555555555556,0.0555555555555556,0.617283950617284,0.0555555555555556,0.0308641975308642,0.037037037037037
"206",0.0445859872611465,0.0509554140127389,0.0445859872611465,0.32484076433121,0.0828025477707006,0.0573248407643312,0.127388535031847,0.0509554140127389,0.0700636942675159,0.146496815286624
"207",0.0555555555555556,0.0625,0.145833333333333,0.180555555555556,0.0902777777777778,0.0625,0.111111111111111,0.0763888888888889,0.104166666666667,0.111111111111111
"208",0.0432098765432099,0.0555555555555556,0.0308641975308642,0.0555555555555556,0.037037037037037,0.0555555555555556,0.598765432098765,0.0555555555555556,0.037037037037037,0.0308641975308642
"209",0.112903225806452,0.0806451612903226,0.0887096774193548,0.161290322580645,0.0564516129032258,0.0725806451612903,0.112903225806452,0.161290322580645,0.0725806451612903,0.0806451612903226
"210",0.083969465648855,0.083969465648855,0.106870229007634,0.0916030534351145,0.106870229007634,0.137404580152672,0.083969465648855,0.083969465648855,0.106870229007634,0.114503816793893
